date,value,market
2008-11-06,904.88,S&P
2008-11-07,930.99,S&P
2008-11-10,919.21,S&P
2008-11-11,898.95,S&P
2008-11-12,852.3,S&P
2008-11-13,911.29,S&P
2008-11-14,873.29,S&P
2008-11-17,850.75,S&P
2008-11-18,859.12,S&P
2008-11-19,806.58,S&P
2008-11-20,752.44,S&P
2008-11-21,800.03,S&P
2008-11-24,851.81,S&P
2008-11-25,857.39,S&P
2008-11-26,887.68,S&P
2008-11-28,896.24,S&P
2008-12-01,816.21,S&P
2008-12-02,848.81,S&P
2008-12-03,870.74,S&P
2008-12-04,845.22,S&P
2008-12-05,876.07,S&P
2008-12-08,909.7,S&P
2008-12-09,888.67,S&P
2008-12-10,899.24,S&P
2008-12-11,873.59,S&P
2008-12-12,879.73,S&P
2008-12-15,868.57,S&P
2008-12-16,913.18,S&P
2008-12-17,904.42,S&P
2008-12-18,885.28,S&P
2008-12-19,887.88,S&P
2008-12-22,871.63,S&P
2008-12-23,863.16,S&P
2008-12-24,868.15,S&P
2008-12-26,872.8,S&P
2008-12-29,869.42,S&P
2008-12-30,890.64,S&P
2008-12-31,903.25,S&P
2009-01-02,931.8,S&P
2009-01-05,927.45,S&P
2009-01-06,934.7,S&P
2009-01-07,906.65,S&P
2009-01-08,909.73,S&P
2009-01-09,890.35,S&P
2009-01-12,870.26,S&P
2009-01-13,871.79,S&P
2009-01-14,842.62,S&P
2009-01-15,843.74,S&P
2009-01-16,850.12,S&P
2009-01-20,805.22,S&P
2009-01-21,840.24,S&P
2009-01-22,827.5,S&P
2009-01-23,831.95,S&P
2009-01-26,836.57,S&P
2009-01-27,845.71,S&P
2009-01-28,874.09,S&P
2009-01-29,845.14,S&P
2009-01-30,825.88,S&P
2009-02-02,825.44,S&P
2009-02-03,838.51,S&P
2009-02-04,832.23,S&P
2009-02-05,845.85,S&P
2009-02-06,868.6,S&P
2009-02-09,869.89,S&P
2009-02-10,827.16,S&P
2009-02-11,833.74,S&P
2009-02-12,835.19,S&P
2009-02-13,826.84,S&P
2009-02-17,789.17,S&P
2009-02-18,788.42,S&P
2009-02-19,778.94,S&P
2009-02-20,770.05,S&P
2009-02-23,743.33,S&P
2009-02-24,773.14,S&P
2009-02-25,764.9,S&P
2009-02-26,752.83,S&P
2009-02-27,735.09,S&P
2009-03-02,700.82,S&P
2009-03-03,696.33,S&P
2009-03-04,712.87,S&P
2009-03-05,682.55,S&P
2009-03-06,683.38,S&P
2009-03-09,676.53,S&P
2009-03-10,719.6,S&P
2009-03-11,721.36,S&P
2009-03-12,750.74,S&P
2009-03-13,756.55,S&P
2009-03-16,753.89,S&P
2009-03-17,778.12,S&P
2009-03-18,794.35,S&P
2009-03-19,784.04,S&P
2009-03-20,768.54,S&P
2009-03-23,822.92,S&P
2009-03-24,806.12,S&P
2009-03-25,813.88,S&P
2009-03-26,832.86,S&P
2009-03-27,815.94,S&P
2009-03-30,787.53,S&P
2009-03-31,797.87,S&P
2009-04-01,811.08,S&P
2009-04-02,834.38,S&P
2009-04-03,842.5,S&P
2009-04-06,835.48,S&P
2009-04-07,815.55,S&P
2009-04-08,825.16,S&P
2009-04-09,856.56,S&P
2009-04-13,858.73,S&P
2009-04-14,841.5,S&P
2009-04-15,852.06,S&P
2009-04-16,865.3,S&P
2009-04-17,869.6,S&P
2009-04-20,832.39,S&P
2009-04-21,850.08,S&P
2009-04-22,843.55,S&P
2009-04-23,851.92,S&P
2009-04-24,866.23,S&P
2009-04-27,857.51,S&P
2009-04-28,855.16,S&P
2009-04-29,873.64,S&P
2009-04-30,872.81,S&P
2009-05-01,877.52,S&P
2009-05-04,907.24,S&P
2009-05-05,903.8,S&P
2009-05-06,919.53,S&P
2009-05-07,907.39,S&P
2009-05-08,929.23,S&P
2009-05-11,909.24,S&P
2009-05-12,908.35,S&P
2009-05-13,883.92,S&P
2009-05-14,893.07,S&P
2009-05-15,882.88,S&P
2009-05-18,909.71,S&P
2009-05-19,908.13,S&P
2009-05-20,903.47,S&P
2009-05-21,888.33,S&P
2009-05-22,887,S&P
2009-05-26,910.33,S&P
2009-05-27,893.06,S&P
2009-05-28,906.83,S&P
2009-05-29,919.14,S&P
2009-06-01,942.87,S&P
2009-06-02,944.74,S&P
2009-06-03,931.76,S&P
2009-06-04,942.46,S&P
2009-06-05,940.09,S&P
2009-06-08,939.14,S&P
2009-06-09,942.43,S&P
2009-06-10,939.15,S&P
2009-06-11,944.89,S&P
2009-06-12,946.21,S&P
2009-06-15,923.72,S&P
2009-06-16,911.97,S&P
2009-06-17,910.71,S&P
2009-06-18,918.37,S&P
2009-06-19,921.23,S&P
2009-06-22,893.04,S&P
2009-06-23,895.1,S&P
2009-06-24,900.94,S&P
2009-06-25,920.26,S&P
2009-06-26,918.9,S&P
2009-06-29,927.23,S&P
2009-06-30,919.32,S&P
2009-07-01,923.33,S&P
2009-07-02,896.42,S&P
2009-07-06,898.72,S&P
2009-07-07,881.03,S&P
2009-07-08,879.56,S&P
2009-07-09,882.68,S&P
2009-07-10,879.13,S&P
2009-07-13,901.05,S&P
2009-07-14,905.84,S&P
2009-07-15,932.68,S&P
2009-07-16,940.74,S&P
2009-07-17,940.38,S&P
2009-07-20,951.13,S&P
2009-07-21,954.58,S&P
2009-07-22,954.07,S&P
2009-07-23,976.29,S&P
2009-07-24,979.26,S&P
2009-07-27,982.18,S&P
2009-07-28,979.62,S&P
2009-07-29,975.15,S&P
2009-07-30,986.75,S&P
2009-07-31,987.48,S&P
2009-08-03,1002.63,S&P
2009-08-04,1005.65,S&P
2009-08-05,1002.72,S&P
2009-08-06,997.08,S&P
2009-08-07,1010.48,S&P
2009-08-10,1007.1,S&P
2009-08-11,994.35,S&P
2009-08-12,1005.81,S&P
2009-08-13,1012.73,S&P
2009-08-14,1004.09,S&P
2009-08-17,979.73,S&P
2009-08-18,989.67,S&P
2009-08-19,996.46,S&P
2009-08-20,1007.37,S&P
2009-08-21,1026.13,S&P
2009-08-24,1025.57,S&P
2009-08-25,1028,S&P
2009-08-26,1028.12,S&P
2009-08-27,1030.98,S&P
2009-08-28,1028.93,S&P
2009-08-31,1020.62,S&P
2009-09-01,998.04,S&P
2009-09-02,994.75,S&P
2009-09-03,1003.24,S&P
2009-09-04,1016.4,S&P
2009-09-08,1025.39,S&P
2009-09-09,1033.37,S&P
2009-09-10,1044.14,S&P
2009-09-11,1042.73,S&P
2009-09-14,1049.34,S&P
2009-09-15,1052.63,S&P
2009-09-16,1068.76,S&P
2009-09-17,1065.49,S&P
2009-09-18,1068.3,S&P
2009-09-21,1064.66,S&P
2009-09-22,1071.66,S&P
2009-09-23,1060.87,S&P
2009-09-24,1050.78,S&P
2009-09-25,1044.38,S&P
2009-09-28,1062.98,S&P
2009-09-29,1060.61,S&P
2009-09-30,1057.08,S&P
2009-10-01,1029.85,S&P
2009-10-02,1025.21,S&P
2009-10-05,1040.46,S&P
2009-10-06,1054.72,S&P
2009-10-07,1057.58,S&P
2009-10-08,1065.48,S&P
2009-10-09,1071.49,S&P
2009-10-12,1076.19,S&P
2009-10-13,1073.19,S&P
2009-10-14,1092.02,S&P
2009-10-15,1096.56,S&P
2009-10-16,1087.68,S&P
2009-10-19,1097.91,S&P
2009-10-20,1091.06,S&P
2009-10-21,1081.4,S&P
2009-10-22,1092.91,S&P
2009-10-23,1079.6,S&P
2009-10-26,1066.95,S&P
2009-10-27,1063.41,S&P
2009-10-28,1042.63,S&P
2009-10-29,1066.11,S&P
2009-10-30,1036.19,S&P
2009-11-02,1042.88,S&P
2009-11-03,1045.41,S&P
2009-11-04,1046.5,S&P
2009-11-05,1066.63,S&P
2009-11-06,1069.3,S&P
2009-11-09,1093.08,S&P
2009-11-10,1093.01,S&P
2009-11-11,1098.51,S&P
2009-11-12,1087.24,S&P
2009-11-13,1093.48,S&P
2009-11-16,1109.3,S&P
2009-11-17,1110.32,S&P
2009-11-18,1109.8,S&P
2009-11-19,1094.9,S&P
2009-11-20,1091.38,S&P
2009-11-23,1106.24,S&P
2009-11-24,1105.65,S&P
2009-11-25,1110.63,S&P
2009-11-27,1091.49,S&P
2009-11-30,1095.63,S&P
2009-12-01,1108.86,S&P
2009-12-02,1109.24,S&P
2009-12-03,1099.92,S&P
2009-12-04,1105.98,S&P
2009-12-07,1103.25,S&P
2009-12-08,1091.94,S&P
2009-12-09,1095.95,S&P
2009-12-10,1102.35,S&P
2009-12-11,1106.41,S&P
2009-12-14,1114.11,S&P
2009-12-15,1107.93,S&P
2009-12-16,1109.18,S&P
2009-12-17,1096.08,S&P
2009-12-18,1102.47,S&P
2009-12-21,1114.05,S&P
2009-12-22,1118.02,S&P
2009-12-23,1120.59,S&P
2009-12-24,1126.48,S&P
2009-12-28,1127.78,S&P
2009-12-29,1126.2,S&P
2009-12-30,1126.42,S&P
2009-12-31,1115.1,S&P
2010-01-04,1132.99,S&P
2010-01-05,1136.52,S&P
2010-01-06,1137.14,S&P
2010-01-07,1141.69,S&P
2010-01-08,1144.98,S&P
2010-01-11,1146.98,S&P
2010-01-12,1136.22,S&P
2010-01-13,1145.68,S&P
2010-01-14,1148.46,S&P
2010-01-15,1136.03,S&P
2010-01-19,1150.23,S&P
2010-01-20,1138.04,S&P
2010-01-21,1116.48,S&P
2010-01-22,1091.76,S&P
2010-01-25,1096.78,S&P
2010-01-26,1092.17,S&P
2010-01-27,1097.5,S&P
2010-01-28,1084.53,S&P
2010-01-29,1073.87,S&P
2010-02-01,1089.19,S&P
2010-02-02,1103.32,S&P
2010-02-03,1097.28,S&P
2010-02-04,1063.11,S&P
2010-02-05,1066.19,S&P
2010-02-08,1056.74,S&P
2010-02-09,1070.52,S&P
2010-02-10,1068.13,S&P
2010-02-11,1078.47,S&P
2010-02-12,1075.51,S&P
2010-02-16,1094.87,S&P
2010-02-17,1099.51,S&P
2010-02-18,1106.75,S&P
2010-02-19,1109.17,S&P
2010-02-22,1108.01,S&P
2010-02-23,1094.6,S&P
2010-02-24,1105.24,S&P
2010-02-25,1102.94,S&P
2010-02-26,1104.49,S&P
2010-03-01,1115.71,S&P
2010-03-02,1118.31,S&P
2010-03-03,1118.79,S&P
2010-03-04,1122.97,S&P
2010-03-05,1138.7,S&P
2010-03-08,1138.5,S&P
2010-03-09,1140.45,S&P
2010-03-10,1145.61,S&P
2010-03-11,1150.24,S&P
2010-03-12,1149.99,S&P
2010-03-15,1150.51,S&P
2010-03-16,1159.46,S&P
2010-03-17,1166.21,S&P
2010-03-18,1165.83,S&P
2010-03-19,1159.9,S&P
2010-03-22,1165.81,S&P
2010-03-23,1174.17,S&P
2010-03-24,1167.72,S&P
2010-03-25,1165.73,S&P
2010-03-26,1166.59,S&P
2010-03-29,1173.22,S&P
2010-03-30,1173.27,S&P
2010-03-31,1169.43,S&P
2010-04-01,1178.1,S&P
2010-04-05,1187.44,S&P
2010-04-06,1189.44,S&P
2010-04-07,1182.45,S&P
2010-04-08,1186.44,S&P
2010-04-09,1194.37,S&P
2010-04-12,1196.48,S&P
2010-04-13,1197.3,S&P
2010-04-14,1210.65,S&P
2010-04-15,1211.67,S&P
2010-04-16,1192.13,S&P
2010-04-19,1197.52,S&P
2010-04-20,1207.17,S&P
2010-04-21,1205.94,S&P
2010-04-22,1208.67,S&P
2010-04-23,1217.28,S&P
2010-04-26,1212.05,S&P
2010-04-27,1183.71,S&P
2010-04-28,1191.36,S&P
2010-04-29,1206.78,S&P
2010-04-30,1186.69,S&P
2010-05-03,1202.26,S&P
2010-05-04,1173.6,S&P
2010-05-05,1165.87,S&P
2010-05-06,1128.15,S&P
2010-05-07,1110.88,S&P
2010-05-10,1159.73,S&P
2010-05-11,1155.79,S&P
2010-05-12,1171.67,S&P
2010-05-13,1157.44,S&P
2010-05-14,1135.68,S&P
2010-05-17,1136.94,S&P
2010-05-18,1120.8,S&P
2010-05-19,1115.05,S&P
2010-05-20,1071.59,S&P
2010-05-21,1087.69,S&P
2010-05-24,1073.65,S&P
2010-05-25,1074.03,S&P
2010-05-26,1067.95,S&P
2010-05-27,1103.06,S&P
2010-05-28,1089.41,S&P
2010-06-01,1070.71,S&P
2010-06-02,1098.38,S&P
2010-06-03,1102.83,S&P
2010-06-04,1064.88,S&P
2010-06-07,1050.47,S&P
2010-06-08,1062,S&P
2010-06-09,1055.69,S&P
2010-06-10,1086.84,S&P
2010-06-11,1091.6,S&P
2010-06-14,1089.63,S&P
2010-06-15,1115.23,S&P
2010-06-16,1114.61,S&P
2010-06-17,1116.04,S&P
2010-06-18,1117.51,S&P
2010-06-21,1113.2,S&P
2010-06-22,1095.31,S&P
2010-06-23,1092.04,S&P
2010-06-24,1073.69,S&P
2010-06-25,1076.76,S&P
2010-06-28,1074.57,S&P
2010-06-29,1041.24,S&P
2010-06-30,1030.71,S&P
2010-07-01,1027.37,S&P
2010-07-02,1022.58,S&P
2010-07-06,1028.06,S&P
2010-07-07,1060.27,S&P
2010-07-08,1070.25,S&P
2010-07-09,1077.96,S&P
2010-07-12,1078.75,S&P
2010-07-13,1095.34,S&P
2010-07-14,1095.17,S&P
2010-07-15,1096.48,S&P
2010-07-16,1064.88,S&P
2010-07-19,1071.25,S&P
2010-07-20,1083.48,S&P
2010-07-21,1069.59,S&P
2010-07-22,1093.67,S&P
2010-07-23,1102.66,S&P
2010-07-26,1115.01,S&P
2010-07-27,1113.84,S&P
2010-07-28,1106.13,S&P
2010-07-29,1101.53,S&P
2010-07-30,1101.6,S&P
2010-08-02,1125.86,S&P
2010-08-03,1120.46,S&P
2010-08-04,1127.24,S&P
2010-08-05,1125.81,S&P
2010-08-06,1121.64,S&P
2010-08-09,1127.79,S&P
2010-08-10,1121.06,S&P
2010-08-11,1089.47,S&P
2010-08-12,1083.61,S&P
2010-08-13,1079.25,S&P
2010-08-16,1079.38,S&P
2010-08-17,1092.54,S&P
2010-08-18,1094.16,S&P
2010-08-19,1075.63,S&P
2010-08-20,1071.69,S&P
2010-08-23,1067.36,S&P
2010-08-24,1051.87,S&P
2010-08-25,1055.33,S&P
2010-08-26,1047.22,S&P
2010-08-27,1064.59,S&P
2010-08-30,1048.92,S&P
2010-08-31,1049.33,S&P
2010-09-01,1080.29,S&P
2010-09-02,1090.1,S&P
2010-09-03,1104.51,S&P
2010-09-07,1091.84,S&P
2010-09-08,1098.87,S&P
2010-09-09,1104.18,S&P
2010-09-10,1109.55,S&P
2010-09-13,1121.9,S&P
2010-09-14,1121.1,S&P
2010-09-15,1125.07,S&P
2010-09-16,1124.66,S&P
2010-09-17,1125.59,S&P
2010-09-20,1142.71,S&P
2010-09-21,1139.78,S&P
2010-09-22,1134.28,S&P
2010-09-23,1124.83,S&P
2010-09-24,1148.67,S&P
2010-09-27,1142.16,S&P
2010-09-28,1147.7,S&P
2010-09-29,1144.73,S&P
2010-09-30,1141.2,S&P
2010-10-01,1146.24,S&P
2010-10-04,1137.03,S&P
2010-10-05,1160.75,S&P
2010-10-06,1159.97,S&P
2010-10-07,1158.06,S&P
2010-10-08,1165.15,S&P
2010-10-11,1165.32,S&P
2010-10-12,1169.77,S&P
2010-10-13,1178.1,S&P
2010-10-14,1173.81,S&P
2010-10-15,1176.19,S&P
2010-10-18,1184.71,S&P
2010-10-19,1165.9,S&P
2010-10-20,1178.17,S&P
2010-10-21,1180.26,S&P
2010-10-22,1183.08,S&P
2010-10-25,1185.62,S&P
2010-10-26,1185.64,S&P
2010-10-27,1182.45,S&P
2010-10-28,1183.78,S&P
2010-10-29,1183.26,S&P
2010-11-01,1184.38,S&P
2010-11-02,1193.57,S&P
2010-11-03,1197.96,S&P
2010-11-04,1221.06,S&P
2010-11-05,1225.85,S&P
2010-11-08,1223.25,S&P
2010-11-09,1213.4,S&P
2010-11-10,1218.71,S&P
2010-11-11,1213.54,S&P
2010-11-12,1199.21,S&P
2010-11-15,1197.75,S&P
2010-11-16,1178.34,S&P
2010-11-17,1178.59,S&P
2010-11-18,1196.69,S&P
2010-11-19,1199.73,S&P
2010-11-22,1197.84,S&P
2010-11-23,1180.73,S&P
2010-11-24,1198.35,S&P
2010-11-26,1189.4,S&P
2010-11-29,1187.76,S&P
2010-11-30,1180.55,S&P
2010-12-01,1206.07,S&P
2010-12-02,1221.53,S&P
2010-12-03,1224.71,S&P
2010-12-06,1223.12,S&P
2010-12-07,1223.75,S&P
2010-12-08,1228.28,S&P
2010-12-09,1233,S&P
2010-12-10,1240.4,S&P
2010-12-13,1240.46,S&P
2010-12-14,1241.59,S&P
2010-12-15,1235.23,S&P
2010-12-16,1242.87,S&P
2010-12-17,1243.91,S&P
2010-12-20,1247.08,S&P
2010-12-21,1254.6,S&P
2010-12-22,1258.84,S&P
2010-12-23,1256.77,S&P
2010-12-27,1257.54,S&P
2010-12-28,1258.51,S&P
2010-12-29,1259.78,S&P
2010-12-30,1257.88,S&P
2010-12-31,1257.64,S&P
2011-01-03,1271.87,S&P
2011-01-04,1270.2,S&P
2011-01-05,1276.56,S&P
2011-01-06,1273.85,S&P
2011-01-07,1271.5,S&P
2011-01-10,1269.75,S&P
2011-01-11,1274.48,S&P
2011-01-12,1285.96,S&P
2011-01-13,1283.76,S&P
2011-01-14,1293.24,S&P
2011-01-18,1295.02,S&P
2011-01-19,1281.92,S&P
2011-01-20,1280.26,S&P
2011-01-21,1283.35,S&P
2011-01-24,1290.84,S&P
2011-01-25,1291.18,S&P
2011-01-26,1296.63,S&P
2011-01-27,1299.54,S&P
2011-01-28,1276.34,S&P
2011-01-31,1286.12,S&P
2011-02-01,1307.59,S&P
2011-02-02,1304.03,S&P
2011-02-03,1307.1,S&P
2011-02-04,1310.87,S&P
2011-02-07,1319.05,S&P
2011-02-08,1324.57,S&P
2011-02-09,1320.88,S&P
2011-02-10,1321.87,S&P
2011-02-11,1329.15,S&P
2011-02-14,1332.32,S&P
2011-02-15,1328.01,S&P
2011-02-16,1336.32,S&P
2011-02-17,1340.43,S&P
2011-02-18,1343.01,S&P
2011-02-22,1315.44,S&P
2011-02-23,1307.4,S&P
2011-02-24,1306.1,S&P
2011-02-25,1319.88,S&P
2011-02-28,1327.22,S&P
2011-03-01,1306.33,S&P
2011-03-02,1308.44,S&P
2011-03-03,1330.97,S&P
2011-03-04,1321.15,S&P
2011-03-07,1310.13,S&P
2011-03-08,1321.82,S&P
2011-03-09,1320.02,S&P
2011-03-10,1295.11,S&P
2011-03-11,1304.28,S&P
2011-03-14,1296.39,S&P
2011-03-15,1281.87,S&P
2011-03-16,1256.88,S&P
2011-03-17,1273.72,S&P
2011-03-18,1279.21,S&P
2011-03-21,1298.38,S&P
2011-03-22,1293.77,S&P
2011-03-23,1297.54,S&P
2011-03-24,1309.66,S&P
2011-03-25,1313.8,S&P
2011-03-28,1310.19,S&P
2011-03-29,1319.44,S&P
2011-03-30,1328.26,S&P
2011-03-31,1325.83,S&P
2011-04-01,1332.41,S&P
2011-04-04,1332.87,S&P
2011-04-05,1332.63,S&P
2011-04-06,1335.54,S&P
2011-04-07,1333.51,S&P
2011-04-08,1328.17,S&P
2011-04-11,1324.46,S&P
2011-04-12,1314.16,S&P
2011-04-13,1314.41,S&P
2011-04-14,1314.52,S&P
2011-04-15,1319.68,S&P
2011-04-18,1305.14,S&P
2011-04-19,1312.62,S&P
2011-04-20,1330.36,S&P
2011-04-21,1337.38,S&P
2011-04-25,1335.25,S&P
2011-04-26,1347.24,S&P
2011-04-27,1355.66,S&P
2011-04-28,1360.48,S&P
2011-04-29,1363.61,S&P
2011-05-02,1361.22,S&P
2011-05-03,1356.62,S&P
2011-05-04,1347.32,S&P
2011-05-05,1335.1,S&P
2011-05-06,1340.2,S&P
2011-05-09,1346.29,S&P
2011-05-10,1357.16,S&P
2011-05-11,1342.08,S&P
2011-05-12,1348.65,S&P
2011-05-13,1337.77,S&P
2011-05-16,1329.47,S&P
2011-05-17,1328.98,S&P
2011-05-18,1340.68,S&P
2011-05-19,1343.6,S&P
2011-05-20,1333.27,S&P
2011-05-23,1317.37,S&P
2011-05-24,1316.28,S&P
2011-05-25,1320.47,S&P
2011-05-26,1325.69,S&P
2011-05-27,1331.1,S&P
2011-05-31,1345.2,S&P
2011-06-01,1314.55,S&P
2011-06-02,1312.94,S&P
2011-06-03,1300.16,S&P
2011-06-06,1286.17,S&P
2011-06-07,1284.94,S&P
2011-06-08,1279.56,S&P
2011-06-09,1289,S&P
2011-06-10,1270.98,S&P
2011-06-13,1271.83,S&P
2011-06-14,1287.87,S&P
2011-06-15,1265.42,S&P
2011-06-16,1267.64,S&P
2011-06-17,1271.5,S&P
2011-06-20,1278.36,S&P
2011-06-21,1295.52,S&P
2011-06-22,1287.14,S&P
2011-06-23,1283.5,S&P
2011-06-24,1268.45,S&P
2011-06-27,1280.1,S&P
2011-06-28,1296.67,S&P
2011-06-29,1307.41,S&P
2011-06-30,1320.64,S&P
2011-07-01,1339.67,S&P
2011-07-05,1337.88,S&P
2011-07-06,1339.22,S&P
2011-07-07,1353.22,S&P
2011-07-08,1343.8,S&P
2011-07-11,1319.49,S&P
2011-07-12,1313.64,S&P
2011-07-13,1317.72,S&P
2011-07-14,1308.87,S&P
2011-07-15,1316.14,S&P
2011-07-18,1305.44,S&P
2011-07-19,1326.73,S&P
2011-07-20,1325.84,S&P
2011-07-21,1343.8,S&P
2011-07-22,1345.02,S&P
2011-07-25,1337.43,S&P
2011-07-26,1331.94,S&P
2011-07-27,1304.89,S&P
2011-07-28,1300.67,S&P
2011-07-29,1292.28,S&P
2011-08-01,1286.94,S&P
2011-08-02,1254.05,S&P
2011-08-03,1260.34,S&P
2011-08-04,1200.07,S&P
2011-08-05,1199.38,S&P
2011-08-08,1119.46,S&P
2011-08-09,1172.53,S&P
2011-08-10,1120.76,S&P
2011-08-11,1172.64,S&P
2011-08-12,1178.81,S&P
2011-08-15,1204.49,S&P
2011-08-16,1192.76,S&P
2011-08-17,1193.89,S&P
2011-08-18,1140.65,S&P
2011-08-19,1123.53,S&P
2011-08-22,1123.82,S&P
2011-08-23,1162.35,S&P
2011-08-24,1177.6,S&P
2011-08-25,1159.27,S&P
2011-08-26,1176.8,S&P
2011-08-29,1210.08,S&P
2011-08-30,1212.92,S&P
2011-08-31,1218.89,S&P
2011-09-01,1204.42,S&P
2011-09-02,1173.97,S&P
2011-09-06,1165.24,S&P
2011-09-07,1198.62,S&P
2011-09-08,1185.9,S&P
2011-09-09,1154.23,S&P
2011-09-12,1162.27,S&P
2011-09-13,1172.87,S&P
2011-09-14,1188.68,S&P
2011-09-15,1209.11,S&P
2011-09-16,1216.01,S&P
2011-09-19,1204.09,S&P
2011-09-20,1202.09,S&P
2011-09-21,1166.76,S&P
2011-09-22,1129.56,S&P
2011-09-23,1136.43,S&P
2011-09-26,1162.95,S&P
2011-09-27,1175.38,S&P
2011-09-28,1151.06,S&P
2011-09-29,1160.4,S&P
2011-09-30,1131.42,S&P
2011-10-03,1099.23,S&P
2011-10-04,1123.95,S&P
2011-10-05,1144.03,S&P
2011-10-06,1164.97,S&P
2011-10-07,1155.46,S&P
2011-10-10,1194.89,S&P
2011-10-11,1195.54,S&P
2011-10-12,1207.25,S&P
2011-10-13,1203.66,S&P
2011-10-14,1224.58,S&P
2011-10-17,1200.86,S&P
2011-10-18,1225.38,S&P
2011-10-19,1209.88,S&P
2011-10-20,1215.39,S&P
2011-10-21,1238.25,S&P
2011-10-24,1254.19,S&P
2011-10-25,1229.05,S&P
2011-10-26,1242,S&P
2011-10-27,1284.59,S&P
2011-10-28,1285.09,S&P
2011-10-31,1253.3,S&P
2011-11-01,1218.28,S&P
2011-11-02,1237.9,S&P
2011-11-03,1261.15,S&P
2011-11-04,1253.23,S&P
2011-11-07,1261.12,S&P
2011-11-08,1275.92,S&P
2011-11-09,1229.1,S&P
2011-11-10,1239.7,S&P
2011-11-11,1263.85,S&P
2011-11-14,1251.78,S&P
2011-11-15,1257.81,S&P
2011-11-16,1236.91,S&P
2011-11-17,1216.13,S&P
2011-11-18,1215.65,S&P
2011-11-21,1192.98,S&P
2011-11-22,1188.04,S&P
2011-11-23,1161.79,S&P
2011-11-25,1158.67,S&P
2011-11-28,1192.55,S&P
2011-11-29,1195.19,S&P
2011-11-30,1246.96,S&P
2011-12-01,1244.58,S&P
2011-12-02,1244.28,S&P
2011-12-05,1257.08,S&P
2011-12-06,1258.47,S&P
2011-12-07,1261.01,S&P
2011-12-08,1234.35,S&P
2011-12-09,1255.19,S&P
2011-12-12,1236.47,S&P
2011-12-13,1225.73,S&P
2011-12-14,1211.82,S&P
2011-12-15,1215.75,S&P
2011-12-16,1219.66,S&P
2011-12-19,1205.35,S&P
2011-12-20,1241.3,S&P
2011-12-21,1243.72,S&P
2011-12-22,1254,S&P
2011-12-23,1265.33,S&P
2011-12-27,1265.43,S&P
2011-12-28,1249.64,S&P
2011-12-29,1263.02,S&P
2011-12-30,1257.6,S&P
2012-01-03,1277.06,S&P
2012-01-04,1277.3,S&P
2012-01-05,1281.06,S&P
2012-01-06,1277.81,S&P
2012-01-09,1280.7,S&P
2012-01-10,1292.08,S&P
2012-01-11,1292.48,S&P
2012-01-12,1295.5,S&P
2012-01-13,1289.09,S&P
2012-01-17,1293.67,S&P
2012-01-18,1308.04,S&P
2012-01-19,1314.5,S&P
2012-01-20,1315.38,S&P
2012-01-23,1316,S&P
2012-01-24,1314.65,S&P
2012-01-25,1326.06,S&P
2012-01-26,1318.43,S&P
2012-01-27,1316.33,S&P
2012-01-30,1313.01,S&P
2012-01-31,1312.41,S&P
2012-02-01,1324.09,S&P
2012-02-02,1325.54,S&P
2012-02-03,1344.9,S&P
2012-02-06,1344.33,S&P
2012-02-07,1347.05,S&P
2012-02-08,1349.96,S&P
2012-02-09,1351.95,S&P
2012-02-10,1342.64,S&P
2012-02-13,1351.77,S&P
2012-02-14,1350.5,S&P
2012-02-15,1343.23,S&P
2012-02-16,1358.04,S&P
2012-02-17,1361.23,S&P
2012-02-21,1362.21,S&P
2012-02-22,1357.66,S&P
2012-02-23,1363.46,S&P
2012-02-24,1365.74,S&P
2012-02-27,1367.59,S&P
2012-02-28,1372.18,S&P
2012-02-29,1365.68,S&P
2012-03-01,1374.09,S&P
2012-03-02,1369.63,S&P
2012-03-05,1364.33,S&P
2012-03-06,1343.36,S&P
2012-03-07,1352.63,S&P
2012-03-08,1365.91,S&P
2012-03-09,1370.87,S&P
2012-03-12,1371.09,S&P
2012-03-13,1395.95,S&P
2012-03-14,1394.28,S&P
2012-03-15,1402.6,S&P
2012-03-16,1404.17,S&P
2012-03-19,1409.75,S&P
2012-03-20,1405.52,S&P
2012-03-21,1402.89,S&P
2012-03-22,1392.78,S&P
2012-03-23,1397.11,S&P
2012-03-26,1416.51,S&P
2012-03-27,1412.52,S&P
2012-03-28,1405.54,S&P
2012-03-29,1403.28,S&P
2012-03-30,1408.47,S&P
2012-04-02,1419.04,S&P
2012-04-03,1413.38,S&P
2012-04-04,1398.96,S&P
2012-04-05,1398.08,S&P
2012-04-09,1382.2,S&P
2012-04-10,1358.59,S&P
2012-04-11,1368.71,S&P
2012-04-12,1387.57,S&P
2012-04-13,1370.26,S&P
2012-04-16,1369.57,S&P
2012-04-17,1390.78,S&P
2012-04-18,1385.14,S&P
2012-04-19,1376.92,S&P
2012-04-20,1378.53,S&P
2012-04-23,1366.94,S&P
2012-04-24,1371.97,S&P
2012-04-25,1390.69,S&P
2012-04-26,1399.98,S&P
2012-04-27,1403.36,S&P
2012-04-30,1397.91,S&P
2012-05-01,1405.82,S&P
2012-05-02,1402.31,S&P
2012-05-03,1391.57,S&P
2012-05-04,1369.1,S&P
2012-05-07,1369.58,S&P
2012-05-08,1363.72,S&P
2012-05-09,1354.58,S&P
2012-05-10,1357.99,S&P
2012-05-11,1353.39,S&P
2012-05-14,1338.35,S&P
2012-05-15,1330.66,S&P
